"Activity"	"Subject"	"tbodyaccmeanx"	"tbodyaccmeany"	"tbodyaccmeanz"	"tbodyaccstdx"	"tbodyaccstdy"	"tbodyaccstdz"	"tgravityaccmeanx"	"tgravityaccmeany"	"tgravityaccmeanz"	"tgravityaccstdx"	"tgravityaccstdy"	"tgravityaccstdz"	"tbodyaccjerkmeanx"	"tbodyaccjerkmeany"	"tbodyaccjerkmeanz"	"tbodyaccjerkstdx"	"tbodyaccjerkstdy"	"tbodyaccjerkstdz"	"tbodygyromeanx"	"tbodygyromeany"	"tbodygyromeanz"	"tbodygyrostdx"	"tbodygyrostdy"	"tbodygyrostdz"	"tbodygyrojerkmeanx"	"tbodygyrojerkmeany"	"tbodygyrojerkmeanz"	"tbodygyrojerkstdx"	"tbodygyrojerkstdy"	"tbodygyrojerkstdz"	"tbodyaccmagmean"	"tbodyaccmagstd"	"tgravityaccmagmean"	"tgravityaccmagstd"	"tbodyaccjerkmagmean"	"tbodyaccjerkmagstd"	"tbodygyromagmean"	"tbodygyromagstd"	"tbodygyrojerkmagmean"	"tbodygyrojerkmagstd"	"fbodyaccmeanx"	"fbodyaccmeany"	"fbodyaccmeanz"	"fbodyaccstdx"	"fbodyaccstdy"	"fbodyaccstdz"	"fbodyaccmeanfreqx"	"fbodyaccmeanfreqy"	"fbodyaccmeanfreqz"	"fbodyaccjerkmeanx"	"fbodyaccjerkmeany"	"fbodyaccjerkmeanz"	"fbodyaccjerkstdx"	"fbodyaccjerkstdy"	"fbodyaccjerkstdz"	"fbodyaccjerkmeanfreqx"	"fbodyaccjerkmeanfreqy"	"fbodyaccjerkmeanfreqz"	"fbodygyromeanx"	"fbodygyromeany"	"fbodygyromeanz"	"fbodygyrostdx"	"fbodygyrostdy"	"fbodygyrostdz"	"fbodygyromeanfreqx"	"fbodygyromeanfreqy"	"fbodygyromeanfreqz"	"fbodyaccmagmean"	"fbodyaccmagstd"	"fbodyaccmagmeanfreq"	"fbodybodyaccjerkmagmean"	"fbodybodyaccjerkmagstd"	"fbodybodyaccjerkmagmeanfreq"	"fbodybodygyromagmean"	"fbodybodygyromagstd"	"fbodybodygyromagmeanfreq"	"fbodybodygyrojerkmagmean"	"fbodybodygyrojerkmagstd"	"fbodybodygyrojerkmagmeanfreq"	"angletbodyaccmean,gravity"	"angletbodyaccjerkmean,gravitymean"	"angletbodygyromean,gravitymean"	"angletbodygyrojerkmean,gravitymean"	"anglex,gravitymean"	"angley,gravitymean"	"anglez,gravitymean"	"subject"
"11"	"LAYING"	"3"	0.275516852741935	-0.0189556785048387	-0.101300477506452	-0.982776639193548	-0.962057544516129	-0.96369103483871	-0.985280124193548	-0.965100051612903	-0.966039688870968	-0.92009433016129	-0.550358654032258	-0.792728784193548	0.832767688064516	0.670005695	0.827783473709677	-0.971428698064516	-0.999593702741935	-0.999000353870968	-0.997004058225807	-0.988425679032258	-0.974761514032258	-0.97078966016129	-0.481913075554839	-0.569325768790323	-0.405468422741936	0.0473954154354839	0.0361586766806452	-0.0878935330806452	0.148823112885484	0.168213938564516	-0.0545893710048387	0.149083083880645	0.056120367266129	0.2175241257	-0.124339144016129	0.158976784610645	-0.124848886590323	-0.0577481457903226	-0.198585718272581	-0.376096497496774	-0.241758478064516	0.837032099677419	0.48870318516129	-0.982512193064516	-0.981202749677419	-0.964807543870968	-0.983290148387097	-0.982102795806452	-0.967132434032258	-0.303283453064516	0.793797914677419	0.483814384516129	-0.200734559516129	0.846302243548387	0.480051922741935	0.293472250967742	-0.947174558548387	0.41417830516129	-0.526918909193548	-0.98457411483871	-0.984754514032258	-0.973481244677419	-0.658263194991936	-0.697334320693548	-0.542016625177419	-0.505568136903226	0.525384071227419	-0.545365492258065	0.565630590806452	-0.21866326496129	0.179611351093226	-0.192290634539355	0.227116540862903	-0.426328399048387	0.443385473983871	-0.460296484129032	0.474481952387097	0.196565364580645	-0.426717395414516	-0.799381606774194	0.0769811125806452	0.0138041011306452	-0.00435625874355645	-0.98087931483871	-0.968710724677419	-0.982093162903226	NA
"12"	"SITTING"	"3"	0.257197599134615	-0.00350299841730769	-0.0983579203269231	-0.971010120961538	-0.856617812115385	-0.875110175384615	-0.974103206346154	-0.855595640769231	-0.867943869423077	-0.918644004807692	-0.476064686826923	-0.747584161538462	0.808842848461538	0.649726825384615	0.796661225	-0.894535262884615	-0.996692127115385	-0.979275195769231	-0.963848830961539	-0.980044058461538	-0.885422295961538	-0.865204213653846	-0.532480449730769	-0.311828096711538	-0.270119163307692	0.145435255557692	-0.0119228048076923	0.0343247986057692	0.0399420134903846	0.0146036657807692	-0.00303842576730769	0.122169963867308	-0.00915728526538462	0.0944347836153846	-0.0844455764030769	0.129583163759615	-0.138138020688462	-0.173679992792308	-0.195826108173077	0.307555039634615	0.901098984615385	0.127303379245962	0.139020582461538	-0.957324457884615	-0.903923008269231	-0.897736318269231	-0.958283095769231	-0.907230015576923	-0.899955963076923	0.840956976538462	0.121567805769231	0.151027121192308	0.906849382115385	0.118847540965385	0.114727772861538	-0.247934494384615	0.748138393278846	-0.9173690625	-0.912624983076923	-0.961341644038462	-0.917991865	-0.907733282307692	-0.763746820865385	-0.363263030923077	-0.517489907192308	-0.432814702240385	0.449047563461538	-0.465325566980769	0.481763934192308	-0.531398735833077	0.502278149642308	-0.503783918980769	0.518639649648077	-0.598209792711538	0.605145970596154	-0.611648394269231	0.614915217307692	-0.503436813788462	-0.214421031269231	0.415605488128846	0.0726098418653846	0.00272529134230769	-0.00423348373557692	-0.974467390384615	-0.953631390961538	-0.974661565961538	NA
"13"	"STANDING"	"3"	0.280046513278689	-0.0143376555065574	-0.101621722633148	-0.96674254295082	-0.893449307213115	-0.911419015081967	-0.973805270819672	-0.89651787442623	-0.906661985573771	-0.893315989672131	-0.496034383114754	-0.757434750327869	0.800094241803279	0.644027902131148	0.81253224	-0.927612971147541	-0.998529394590164	-0.99509755	-0.98525432852459	-0.982419032295082	-0.918584519180328	-0.899849162786885	-0.326560323477049	-0.319098932032787	-0.353306160481967	0.00938979228360656	0.077513953895082	-0.0577641980409836	0.148838836581967	-0.0707324539916393	-0.00619286413770492	0.14852447402623	0.0423504007508197	0.0304497758622951	-0.0069588007204918	0.0520171393393443	-0.0948512612098361	0.17452298112541	-0.191808084983607	0.147171336183607	0.93503077852459	-0.301735130327869	0.024763106752459	-0.982020428032787	-0.957425321803279	-0.928161577377049	-0.982218366065574	-0.958626214098361	-0.929141128196721	0.865929380163934	-0.309386277377049	0.0316538288737705	0.949053275409836	-0.285284768360656	0.00950846340983607	-0.0843629867213115	0.825520504426229	-0.842212021639344	-0.986567380819672	-0.983276173606557	-0.963104780819672	-0.932545893278689	-0.804027194377049	-1	-0.653494553262295	-0.465585604213115	0.49738893404918	-0.529515326377049	0.562056149016393	-0.581233457540984	0.564082295852459	-0.574944247606557	0.597658647311475	-0.54717363552459	0.557155425	-0.566836806590164	0.573483272655738	0.775267830327869	0.0417871234262295	0.177417122114754	0.0750900622277049	0.00771663644590164	-0.00807177934114754	-0.957086489344262	-0.941686785737705	-0.973059634918033	NA
"14"	"WALKING"	"3"	0.268130643683761	-0.024858965971453	-0.111358707801709	-0.33653823017094	-0.0287945212247863	-0.37850784025641	-0.38383314034188	-0.0455753463290598	-0.370388638119658	-0.104682197367521	-0.111770936632479	-0.434075682307692	0.270349199548718	0.0295462218149573	0.448167658888889	-0.213081578236752	-0.77396761948718	-0.812760612564103	-0.819834292307692	-0.484729404188034	-0.270953879547009	-0.380791551564103	0.385928065478632	0.314612789478632	0.124581981347009	-0.385082236042735	0.308400533737607	-0.141154300686325	0.12156415462735	-0.245854738453846	0.254189491066667	0.0464361503761538	-0.0977406632	-0.320399296487179	0.282865748367521	-0.0472889550726496	-0.175353285929316	-0.385174093940171	-0.298508767717949	0.375760380948718	0.909793708034188	-0.322935272051282	-0.150632047888889	-0.960762056752137	-0.935866310854701	-0.930598589230769	-0.961443380854701	-0.93597450957265	-0.932280664957265	0.84961674	-0.322429855897436	-0.14155710108547	0.917131534615385	-0.308798557435897	-0.165202267948718	0.14025315415265	0.761419356837607	-0.812452067008547	-0.949565471794872	-0.962661726666667	-0.937243576239316	-0.938128602222222	-0.451945253873504	-1	-1	-0.494289978273504	0.550371540700855	-0.60398023	0.655078039059829	-0.248331534187179	0.26248672557094	-0.328143265788889	0.412631219700855	-0.434031056302564	0.462210977435897	-0.489343996982906	0.512739948974359	0.474633827854701	0.222863923046154	0.1056815025	0.0619155892130769	0.025018814605641	0.00771195905811966	-0.364332749957265	-0.14920457397094	-0.619784151709402	NA
"15"	"WALKING_DOWNSTAIRS"	"3"	0.292423484693878	-0.0193554079328571	-0.116139842908163	-0.0574100475102041	-0.0331503723387755	-0.362240245489796	-0.140460458469388	-0.0475267214836735	-0.360223784061225	0.408844101183673	-0.0166720801265306	-0.374350517755102	0.14504528044898	0.0835113987346939	0.415643967959184	-0.0731385344387755	-0.541236671632653	-0.811507385918367	-0.805886497346939	-0.335621441836735	-0.244974245836735	-0.381759654693878	0.186420273246939	0.284493854081633	0.142969069393878	-0.29976342255102	0.23018881044898	-0.14436724614551	0.211645312097959	-0.165453346653061	0.206349488714286	0.0215012397714286	0.0600327601346939	-0.163581620038776	0.1621816913	0.0152509332163265	-0.132558752502041	-0.388041893877551	-0.163662556032653	0.158475915926531	0.939057787755102	-0.228829214285714	-0.102352758040816	-0.950061129591837	-0.946094637755102	-0.899943947755102	-0.950813990816327	-0.946821462857143	-0.901091650816327	0.883780598367347	-0.235724191020408	-0.0878842761428571	0.94324617122449	-0.216421141836735	-0.124407908795918	-0.188035256265306	0.836015394693878	-0.912901714081633	-0.975143643469388	-0.954262340204082	-0.949350276122449	-0.905305322244898	-0.592058110816327	-1	-1	-0.577653876734694	0.639776316326531	-0.701096785714286	0.761618942857143	-0.218363196338776	0.241967715122449	-0.320558442795918	0.419464572040816	-0.417297189591837	0.439208867959184	-0.46046170755102	0.478449738367347	-0.0691188138163265	-0.00765750530612245	0.203033647387755	0.0725689294489796	0.0109707769183673	-0.00202727978142857	-0.0858010042244898	-0.111439194979592	-0.571735243061224	NA
"16"	"LAYING"	"4"	0.263559214981481	-0.0150031841055556	-0.110688150314815	-0.954193738888889	-0.941714042407407	-0.962667314814815	-0.957949598333333	-0.945799266851852	-0.962876286666667	-0.912698487222222	-0.525265841037037	-0.795752859074074	0.795296876277778	0.666114172962963	0.826098314074074	-0.954208001481481	-0.99179176962963	-0.996750788148148	-0.997204960740741	-0.968542931481482	-0.962524585555556	-0.962377354814815	-0.347395084333333	-0.515419483240741	-0.491453483703704	0.0148351366314815	0.00859883066851852	-0.0674723227	0.0104105361851852	0.256938767568519	-0.064656571037037	0.196260098640741	-0.0531531839685185	0.208882159253704	-0.0709396218314815	0.0497919164357407	-0.10978454942037	-0.0785467826277778	-0.424052053055556	-0.048102286662037	-0.420664662222222	0.915165104259259	0.341531310555556	-0.921199965925926	-0.969816635740741	-0.976176608888889	-0.925286638518519	-0.971696884074074	-0.977004231851852	-0.447570871407407	0.869413070555556	0.334884572777778	-0.387814021666667	0.914977656851852	0.336816828907407	-0.227856547112963	-0.99359070962963	0.684171088518518	-0.741833809814815	-0.938903239203704	-0.977799344814815	-0.979210254444444	-0.60873406932037	-0.711017165222222	-0.663851658685185	-0.591236000740741	0.595289097037037	-0.598926379259259	0.602300845555556	-0.0580353027037037	0.00485365262962963	-0.0132561619740741	0.048060766237037	-0.354891381888889	0.362353206574074	-0.369280980351852	0.37328434762963	-0.049016751337037	-0.523924495388889	-0.155121997962963	0.0934494217777778	0.00693313213968519	-0.00641054328740741	-0.978302781111111	-0.942209488333333	-0.978511984259259	NA
"17"	"SITTING"	"4"	0.27153827992	-0.007163065158	-0.10587459588	-0.980309931	-0.89022398108	-0.9322030066	-0.9826360798	-0.89089523612	-0.9296610872	-0.9203999764	-0.49079960086	-0.77613752178	0.825681367	0.6554755856	0.8186069384	-0.9386398266	-0.9992357806	-0.9887058172	-0.9889901502	-0.9853835136	-0.9129438042	-0.9297869206	-0.441399027406	-0.2951118988	-0.3797411183	0.16094061132	-0.014838705856	0.036818621426	0.000903663342000001	0.029143967634	0.03344180036	0.0558882549658	-0.027385991066	0.124301516591	-0.084971863234	0.04247733314	-0.097183903804	-0.219438312084	-0.39574529516	0.16930611784	0.8693030064	0.211622539936894	0.11012048108	-0.9814052948	-0.93272710386	-0.9509492546	-0.9816041612	-0.93459360438	-0.9516944354	0.8021330596	0.19404300723	0.11052578024	0.886152842	0.2100646140494	0.09969136334	-0.2573812495	0.6702942146	-0.7974256164	-0.9695235454	-0.9817977492	-0.9417523672	-0.95504165	-0.836553252	-0.53565937138	-0.41771460154	-0.350129316318	0.366967757556	-0.38375773936	0.40060182998	-0.443706253428	0.409304990438	-0.411258493294	0.42904919958	-0.57490787634	0.57988960226	-0.58444990032	0.585841873298	-0.503719159	-0.554197337144	0.12224417678	0.0784500239	-0.0108582171094	-0.0121499951596	-0.9767421962	-0.9445961056	-0.9790387658	NA
"18"	"STANDING"	"4"	0.280499745892857	-0.00948911098553571	-0.0961574905535714	-0.97692058	-0.86159737875	-0.896880538392857	-0.979461749464286	-0.859936149341071	-0.89002252625	-0.910069068392857	-0.481628821035714	-0.756272948928571	0.828504749107143	0.641330126607143	0.807574318214286	-0.910601304107143	-0.998738702678571	-0.985918303928571	-0.974414689285714	-0.982695910535714	-0.882957408303571	-0.882997324160714	-0.420718403428571	-0.303521499660714	-0.290459934642857	0.179009611426786	-0.0336726751321429	0.0360060011017857	0.00288299852928572	-0.0439163035767857	0.04180310955	0.06090473032875	-0.0199953783	0.133948244785714	-0.0952649805357143	0.0821903183160714	-0.219252399105357	0.0607142445810714	-0.343441267446429	0.106119812160714	0.95619779125	-0.0759009061071429	0.166893825946429	-0.972908355892857	-0.917613464821429	-0.899404775267857	-0.973425791071429	-0.918383721785714	-0.900663706696429	0.888670523214286	-0.0819001008035714	0.1772489725	0.96476514875	-0.0762165602142857	0.143234161714286	-0.419735047142857	0.880840061607143	-0.989804388035714	-0.941932421785714	-0.975099290535714	-0.92209628125	-0.905632200714286	-0.922885204642857	-0.996254196428571	-0.249804078989286	-0.338515379776786	0.351601064021429	-0.3646966297375	0.377913488867857	-0.58053054125	0.5532685485	-0.553355734482143	0.565422231375	-0.603929800482143	0.605390696982143	-0.606434063214286	0.604290720464286	-0.166853802732143	-0.686876727339286	0.347788685125	0.0721328379857143	-0.00653015693773214	-0.0211889890567857	-0.972586541964286	-0.938354677857143	-0.973054201071429	NA
"19"	"WALKING"	"4"	0.275004545892857	-0.02279802848075	-0.112710674803571	-0.331306397419643	-0.0731917817235714	-0.486842257589286	-0.391258985089286	-0.0958292056695536	-0.473067496160714	-0.121198229764286	-0.0418192400160714	-0.442993615178571	0.2708112449375	0.136059897653304	0.617584345357143	-0.259532226910714	-0.765960217767857	-0.829754617589286	-0.87043772875	-0.499434067142857	-0.307105271080357	-0.494722718517857	0.40148402375	0.284540818	-0.0525884067037768	-0.408844643591964	0.371734422708036	-0.216655847926786	0.166633679182143	-0.233368832740179	0.234292419961875	-0.0295670131169643	0.124187068517857	-0.208315811894643	0.176778576407143	-0.143090266916071	0.0786963255098214	-0.0441640404767857	0.142045849071429	0.0563102466	0.955765412142857	-0.154145941375	0.107522845991071	-0.972065553035714	-0.947262020089286	-0.942841949017857	-0.972980541964286	-0.947657644107143	-0.944579004642857	0.891142451875	-0.161420508214286	0.112477915598214	0.964710211607143	-0.139681848223214	0.0970384547410714	-0.374887870089286	0.87954492	-0.952177414553571	-0.977709674910714	-0.975348651696429	-0.949336231339286	-0.950006751875	-0.874148076160714	-0.997698744285714	-0.235684325458929	-0.454975683410714	0.519947604910714	-0.582528571517857	0.642658724642857	-0.313700514014286	0.341674905455357	-0.417498507857143	0.510131064107143	-0.588112549553571	0.617365585982143	-0.645877949285714	0.670692380178571	0.0274138856696429	-0.355350540267857	0.0966044115883929	0.0680198966357143	0.0124487519785714	0.001168618525	-0.335785126535714	-0.249197794749107	-0.739832492589286	NA
"20"	"WALKING_DOWNSTAIRS"	"4"	0.279965329555556	-0.00980200850666667	-0.1067775246	0.0111935496222222	-0.21859832499	-0.479185977111111	-0.0417198960022222	-0.272595863822222	-0.480653547333333	0.315513225688889	-0.0809219748666667	-0.372719630888889	0.0512374700288889	0.118285946155556	0.567293640888889	-0.111314269064444	-0.4733658018	-0.875944227111111	-0.870983747333333	-0.137581175804444	-0.481927754888889	-0.506029215777778	0.402134409555556	0.272496310777778	0.131831290422222	-0.335626279766667	0.316758680444444	-0.464283008111111	0.546409588755556	-0.0533811587155556	0.203494079311111	-0.0347604126133333	0.113704909569333	-0.0874878603777778	0.174903908757778	-0.15925721564	0.0381447363688889	-0.339834097888889	0.3924340022	-0.0246788195777778	0.947731858666667	-0.0620852772955556	0.148714808888889	-0.955258881333333	-0.932066041111111	-0.937753794444444	-0.956283703777778	-0.931615361555556	-0.939365895111111	0.890208827111111	-0.0686022597333333	0.152809135111111	0.952570371555556	-0.0537895461906667	0.135157579511111	-0.521392883333333	0.858474489777778	-0.993766162	-0.958577058888889	-0.958072879111111	-0.932008973777778	-0.944400471777778	-0.766532560222222	-0.848714699333333	-0.193611039722222	-0.656231086888889	0.712095889333333	-0.767291462666667	0.821847484	-0.0221372420111111	0.0205796074444444	-0.0864019886644444	0.178934923155556	-0.415231663111111	0.444826523555556	-0.473646964222222	0.499028696444444	0.203122651733333	0.0288370722888889	0.279932519391111	0.0971862748866667	0.00563780215111111	-0.00729137766444444	-0.145759708684667	-0.146242294857778	-0.626646986888889	NA
"21"	"LAYING"	"5"	0.278334325576923	-0.0183042123269231	-0.107937603673077	-0.965934509615385	-0.969295613269231	-0.968562516346154	-0.969061900384615	-0.971518238653846	-0.967242339230769	-0.916661920769231	-0.551252918461538	-0.804347945961538	0.809767371346154	0.676765281730769	0.83164248	-0.967111432692308	-0.997090912692308	-0.999365638653846	-0.998323359615385	-0.975277712884615	-0.978399509615385	-0.965180971538461	-0.377266295442308	-0.555706465	-0.459250408461538	0.1196730872	-0.0657421699807692	-0.0584412779153846	0.153620745192308	0.347014961319231	-0.0622155968788462	0.165076915486731	0.0156047732173077	0.194572552648077	-0.0670234310307692	0.0469312233211538	-0.144607961615385	0.000457382499999995	0.0664950957307692	-0.072762798925	-0.483470597692308	0.954890346153846	0.263644691923077	-0.945695336153846	-0.985964053846154	-0.977076645	-0.950040603076923	-0.987026821730769	-0.977141133076923	-0.522587822307692	0.906111650192308	0.257177536730769	-0.446211562884615	0.961919760192308	0.260012211538462	-0.374431676346154	-0.998129663653846	0.826543738846154	-0.865014376346154	-0.961166000192308	-0.98886903	-0.977662685384615	-0.822580487903846	-0.796754542134615	-0.592355620153846	-0.598885710769231	0.610726973076923	-0.622409425	0.634086889615385	0.0841476654653846	-0.136777356826923	0.118051673855769	-0.0691572634807692	-0.350152772461538	0.355620694173077	-0.36068240825	0.362972744826923	-0.278184209980769	0.0456665299807692	-0.165520042884615	0.0848164824230769	0.00747460829615385	-0.00304067159653846	-0.983307862115385	-0.964560430961538	-0.985419368461538	NA
"22"	"SITTING"	"5"	0.273694139545455	-0.00990083527045455	-0.108540300265909	-0.980945022045455	-0.904335121022727	-0.926094740227273	-0.983796381363636	-0.904638734318182	-0.924651502045455	-0.920639452045454	-0.505361077045455	-0.776583885227273	0.824377384772727	0.661301152727273	0.808244526363636	-0.941041933409091	-0.999439007727273	-0.990728467272727	-0.991825397045455	-0.987172635454545	-0.926019282272727	-0.924666587045455	-0.432864806539773	-0.342452363772727	-0.402519299272727	0.0268532562931818	0.0694377051954545	0.0740401259409091	-0.0122316488977273	0.00832686840909091	0.0494010670909091	0.123077573104545	-0.0304112437272727	0.0327100451590909	-0.0140731507545455	0.0961535870240909	-0.173516934	-0.242619463363636	-0.345819531181818	0.0964925051136364	0.880731443863636	0.168445524	0.143006857611364	-0.983137541590909	-0.939942979795454	-0.945008999545455	-0.983295439545455	-0.941675120227273	-0.94707059	0.8124179	0.1508344706875	0.146091584988636	0.896956951590909	0.171286266802273	0.131779964915909	-0.192487562159091	0.700834083636364	-0.850828683181818	-0.938546164772727	-0.9838005525	-0.948887394772727	-0.954532936590909	-0.807004973693182	-0.623029205545455	-0.577331914568182	-0.326881095204545	0.343218131590909	-0.359567836136364	0.376033164318182	-0.330534978636364	0.294528278313636	-0.30251106975	0.329338457068182	-0.501252145159091	0.505588494636364	-0.509536184363636	0.510480503727273	-0.396293074836364	-0.499845135227273	0.241263748954545	0.0749577410909091	-0.00278773346136363	0.00338609594827273	-0.975204850227273	-0.952786261136364	-0.973436529545455	NA
"23"	"STANDING"	"5"	0.282544390892857	-0.00700418554517857	-0.102171095696429	-0.968591815714286	-0.869439913392857	-0.869327321785714	-0.974083131071429	-0.871059738821429	-0.866048440535714	-0.892172557142857	-0.477080943464286	-0.745384786964286	0.814425205	0.643829860892857	0.774749985535714	-0.908642919821429	-0.998299725535714	-0.987725375892857	-0.974625321071429	-0.980680833571429	-0.8977834575	-0.869574723035714	-0.358192479160714	-0.255889033964286	-0.260695877646429	0.0690218012383929	0.0528078539821429	0.0640920334125	-0.0231847056160714	0.00759412930357143	-0.0235251082523214	0.212850720619643	-0.150661567446429	0.0529872528053571	-0.0470811566964286	0.131090774319643	-0.222791620080357	-0.104351187517857	-0.456685373689286	0.0593533369776786	0.960188699107143	-0.03871012665	0.138638436607143	-0.974088206071429	-0.931973943392857	-0.914608495714286	-0.974494290535714	-0.93226918875	-0.9156783825	0.893555996607143	-0.049312437375	0.146897780785714	0.969870195178571	-0.0338693902428571	0.120041105660714	-0.569703988392857	0.891311117678571	-0.994313056428571	-0.958103543571429	-0.975328317142857	-0.933641055535714	-0.920094956607143	-0.908045327839286	-0.751838796428571	-0.271935583783929	-0.3153375919125	0.330770908053571	-0.346138936696429	0.361543286091071	-0.451805806217857	0.419347194917857	-0.422816407691071	0.441923338071429	-0.537919084946429	0.542250470678571	-0.546173715589286	0.547010675589286	-0.0374989475	-0.725674775089286	0.111721988232143	0.0725189859107143	-0.00221990214464286	-0.0122812220569643	-0.962647080178571	-0.931217140714286	-0.963832118928571	NA
"24"	"WALKING"	"5"	0.273560839572816	-0.0242400934672136	-0.107618425398058	-0.18076248041068	0.12615501118932	-0.389449829446602	-0.229645253309709	0.098475622123301	-0.359887327603883	-0.000852892302912622	0.0545654298238835	-0.426304923883495	0.155512508647573	0.0276910292116505	0.490781458349515	-0.0834951010932039	-0.647611661456311	-0.749876465145631	-0.824190190582524	-0.313872177961165	-0.175697980441748	-0.330621290606699	0.413194598543689	0.284342491194175	0.120852423198447	-0.492957161262136	0.391248664145631	-0.162835496558252	0.107585019056505	-0.292768075912621	0.221834079462136	0.119631736865049	-0.015863175142534	-0.269811611229126	0.257452263080582	-0.023197940118932	-0.230420001146602	-0.053719892461165	-0.0501598399954369	0.341538238893204	0.956287611553398	-0.17596074492233	-0.0092417182531068	-0.96758997961165	-0.93371686815534	-0.944885876504854	-0.968474708932039	-0.934293363980582	-0.947204394854369	0.894158983592233	-0.17749842661165	-0.00502057374174757	0.96482149631068	-0.163776925533981	-0.0213925865728155	-0.514121524466019	0.881253900388349	-0.934060769029126	-0.998194074660194	-0.970424914951456	-0.93600470631068	-0.953851786019417	-0.802219984563107	-0.997765383203884	-0.817790267368932	-0.487108354271845	0.549199548640777	-0.608612250194175	0.665288457475728	-0.267935130518447	0.309944311005825	-0.403755216135922	0.515272616213592	-0.336005300023786	0.363912069135922	-0.390160490223301	0.412235083834951	0.29846885373301	-0.156512021536699	0.0877591077152427	0.0822870081747573	-0.00247839087669903	-0.0116321816691262	-0.26684500876699	-0.10654831455534	-0.624519246116505	NA
"25"	"WALKING_DOWNSTAIRS"	"5"	0.29354392712766	-0.00850107533191489	-0.100319930659574	0.275046110468085	0.0907630761042553	-0.325891435319149	0.202512920080851	0.0133664994085106	-0.328392220212766	0.524000558085106	0.201467587880851	-0.346057909191489	-0.0868537738276596	-0.0340034165893617	0.348868341914894	0.145925248157447	-0.178396773208511	-0.761162818297872	-0.789104447659574	0.0434363537723404	-0.291690597308511	-0.361565122340426	0.288756102212766	0.316038404255319	0.207996622234043	-0.395626792702128	0.228191897659574	-0.066809124	0.189233729638298	-0.132327886531915	0.119929540148936	0.262637123148936	-0.0655656775595745	-0.213035707165957	0.200727523778723	0.0781765317234043	-0.252560667574468	-0.20496438062766	0.0104504886106383	0.34895915787234	0.956649352553192	-0.0607578318319149	0.0216777910246191	-0.950490938510638	-0.912363420851064	-0.927192732978723	-0.951249893404255	-0.912321554468085	-0.929775252553191	0.900854455106383	-0.0629990405404255	0.0298934796808511	0.959008507659574	-0.0590313160480425	0.00547982933191489	-0.810339612978723	0.881998532765957	-0.990756669148936	-0.998498076382979	-0.953332224468085	-0.913203720212766	-0.938339487446809	-0.792689815957447	-0.703902460425532	-0.29457708687234	-0.611232132978723	0.674441589361702	-0.736528355531915	0.79748824893617	-0.0115988316721277	0.0689013097744681	-0.198502594	0.354662177446809	-0.27000868903617	0.300295988446808	-0.329210328191489	0.354457685021277	0.0857506675744681	-0.0627361502085106	0.398456705553192	0.109650600459574	0.0137618233808511	0.0213397664446809	0.0322415501638298	0.0473612314702128	-0.52265163787234	NA
"26"	"LAYING"	"6"	0.248656520140351	-0.0102529170561404	-0.133119570368421	-0.934049422052632	-0.924644826385965	-0.925216100350877	-0.938200964421053	-0.930008477368421	-0.923557278947368	-0.898465991052632	-0.504664048245614	-0.789971233508772	0.762568251052632	0.659767627017544	0.788505305438597	-0.917550687687719	-0.979558635614035	-0.992347937368421	-0.987104135438597	-0.944737626842105	-0.949794073333333	-0.923620179649123	-0.294607332361404	-0.398550641684211	-0.526067263929825	-0.132961765326316	0.133759623687018	-0.00985367507017544	-0.0250912256561404	0.217325973333333	-0.0542500151	0.292104179017544	-0.0593183581684211	0.146490106057895	-0.0270388496650877	0.0499691989333333	-0.199817740242105	0.0112995919789474	-0.262282681940351	-0.129551622545614	-0.47670987877193	0.956593814210526	0.175867709021053	-0.887746310350877	-0.959161956491228	-0.928130738421053	-0.889213758245614	-0.961227786315789	-0.929957902280702	-0.494975407368421	0.911825806491228	0.183468784535088	-0.45564956	0.951792929473684	0.161805470608772	-0.554729539464912	-0.991163929122807	0.838067269298246	-0.885088178070175	-0.894516418245614	-0.967145574035088	-0.935566546140351	-0.746790934210526	-0.775792849385965	-0.40691982677193	-0.550324779473684	0.561869964912281	-0.573350138421053	0.584919051929825	0.0844957322631579	-0.112649149280702	0.0676417381859649	0.0073536727577193	-0.367482960526316	0.373570718403509	-0.379384485614035	0.38252847185614	-0.158876822664912	-0.215781423263158	-0.185444729473684	0.0963481955263158	-0.00114529240245614	0.00328817288070175	-0.966341054736842	-0.933674494385965	-0.959646055263158	NA
